gwcode,year,date,NY.GDP.PETR.RT.ZS,NY.GDP.TOTL.RT.ZS
2,1995,1995-12-31,0,0.848775744295032
2,1996,1996-12-31,0,1.04371261122416
2,1997,1997-12-31,0,0.851170862762588
2,1998,1998-12-31,0,0.547534533620659
2,1999,1999-12-31,0,0.657469297737729
2,2000,2000-12-31,0,1.10234723554497
2,2001,2001-12-31,0,1.03794833727833
2,2002,2002-12-31,0,0.729708308721953
2,2003,2003-12-31,0,0.887209312271379
2,2004,2004-12-31,0,1.37426253534173
2,2005,2005-12-31,0,1.34457363356083
20,1995,1995-12-31,0,2.62950772475037
20,1996,1996-12-31,0,3.43281263977299
20,1997,1997-12-31,0,2.84574339937209
20,1998,1998-12-31,0,1.76067464187866
20,1999,1999-12-31,0,2.47518856196726
20,2000,2000-12-31,0,4.54193602279344
20,2001,2001-12-31,0,4.00650483317963
20,2002,2002-12-31,0,2.99957622710691
20,2003,2003-12-31,0,3.40238416399112
20,2004,2004-12-31,0,4.86281663969095
20,2005,2005-12-31,0,5.0027115422209
31,1995,1995-12-31,0,0.0939755068763486
31,1996,1996-12-31,0,0.0800968796029261
31,1997,1997-12-31,0,0.0519383330985751
31,1998,1998-12-31,0,0.0125349808283212
31,1999,1999-12-31,0,0.0114200525875684
31,2000,2000-12-31,0,0.00835559564454632
31,2001,2001-12-31,0,0.00858443834207747
31,2002,2002-12-31,0,0.0102431136168236
31,2003,2003-12-31,0,0.00908684225256064
31,2004,2004-12-31,0,0.0080674547185435
31,2005,2005-12-31,0,0.00789631199834358
40,1995,1995-12-31,0,0.698058092835177
40,1996,1996-12-31,0,0.856129663132962
40,1997,1997-12-31,0,0.757943948190754
40,1998,1998-12-31,0,0.379844400020582
40,1999,1999-12-31,0,0.555271454754275
40,2000,2000-12-31,0,1.77275389803695
40,2001,2001-12-31,0,0.937214568049225
40,2002,2002-12-31,0,1.36783943531348
40,2003,2003-12-31,0,2.0268334972506
40,2004,2004-12-31,0,2.8067315553509
40,2005,2005-12-31,0,3.13383516088202
41,1995,1995-12-31,0,1.22519462494497
41,1996,1996-12-31,0,0.942846828569853
41,1997,1997-12-31,0,0.993748300618704
41,1998,1998-12-31,0,0.778425983964812
41,1999,1999-12-31,0,0.619397719322079
41,2000,2000-12-31,0,0.60219988216405
41,2001,2001-12-31,0,0.674835080552995
41,2002,2002-12-31,0,0.692006970696808
41,2003,2003-12-31,0,0.845124102569404
41,2004,2004-12-31,0,0.708210485644867
41,2005,2005-12-31,0,0.579783470974728
42,1995,1995-12-31,0,0.980524065971952
42,1996,1996-12-31,0,0.700989224850768
42,1997,1997-12-31,0,0.600732020636262
42,1998,1998-12-31,0,0.0582608035507981
42,1999,1999-12-31,0,0.322543386968899
42,2000,2000-12-31,0,0.73770482956835
42,2001,2001-12-31,0,0.299397016552646
42,2002,2002-12-31,0,0.404816912548229
42,2003,2003-12-31,0,1.15222940570151
42,2004,2004-12-31,0,1.94542334753302
42,2005,2005-12-31,0,1.59321888228119
51,1995,1995-12-31,0,2.63814622053145
51,1996,1996-12-31,0,3.13893679979078
51,1997,1997-12-31,0,2.52258026449932
51,1998,1998-12-31,0,2.16789219127552
51,1999,1999-12-31,0,1.74153469137657
51,2000,2000-12-31,0,1.76228789431086
51,2001,2001-12-31,0,1.96608848799024
51,2002,2002-12-31,0,1.53495420155181
51,2003,2003-12-31,0,1.41309577270998
51,2004,2004-12-31,0,1.72621595916129
51,2005,2005-12-31,0,1.86601838714769
52,1995,1995-12-31,7.78784049962513,9.00748573437643
52,1996,1996-12-31,9.6048244904943,11.3258365472566
52,1997,1997-12-31,7.78084512157959,9.74899073762875
52,1998,1998-12-31,3.11475800976782,4.38740285324135
52,1999,1999-12-31,5.97379127194405,7.26955615039469
52,2000,2000-12-31,9.6306747465934,12.6573397093184
52,2001,2001-12-31,5.91821650972032,9.37932888216096
52,2002,2002-12-31,7.2578291621321,10.5906840414372
52,2003,2003-12-31,7.21674636072021,11.135481675826
52,2004,2004-12-31,7.60675897424447,12.9933375812039
52,2005,2005-12-31,11.4227194386295,18.821873662552
53,1995,1995-12-31,0,0.204726981831329
53,1996,1996-12-31,0,0.202749921535284
53,1997,1997-12-31,0,0.161906696996411
53,1998,1998-12-31,0,0.102611072542475
53,1999,1999-12-31,0,0.225647644691802
53,2000,2000-12-31,0,0.343780711023072
53,2001,2001-12-31,0,0.208600248473884
53,2002,2002-12-31,0,0.176296851647526
53,2003,2003-12-31,0,0.203976396950415
53,2004,2004-12-31,0,0.257637347868755
53,2005,2005-12-31,0,0.360166811659431
54,1995,1995-12-31,0,0.0493633809569159
54,1996,1996-12-31,0,0.0341365681926974
54,1997,1997-12-31,0,0.0467169726333325
54,1998,1998-12-31,0,0.0383603674797897
54,1999,1999-12-31,0,0.0315497921032706
54,2000,2000-12-31,0,0.024740935997004
54,2001,2001-12-31,0,0.0240666160060704
54,2002,2002-12-31,0,0.0218439826519193
54,2003,2003-12-31,0,0.0223689970853294
54,2004,2004-12-31,0,0.0215836460980622
54,2005,2005-12-31,0,0.0208459674833131
55,1995,1995-12-31,0,0
55,1996,1996-12-31,0,0
55,1997,1997-12-31,0,0
55,1998,1998-12-31,0,0
55,1999,1999-12-31,0,0
55,2000,2000-12-31,0,0
55,2001,2001-12-31,0,0
55,2002,2002-12-31,0,0
55,2003,2003-12-31,0,0
55,2004,2004-12-31,0,0
55,2005,2005-12-31,0,0
56,1995,1995-12-31,0,0.0217786332632493
56,1996,1996-12-31,0,0.015999484532572
56,1997,1997-12-31,0,0.0208482609833645
56,1998,1998-12-31,0,0.0166802422932159
56,1999,1999-12-31,0,0.0136151604860764
56,2000,2000-12-31,0,0.0123985980615582
56,2001,2001-12-31,0,0.0131049056573152
56,2002,2002-12-31,0,0.0117784743139731
56,2003,2003-12-31,0,0.0116435085974425
56,2004,2004-12-31,0,0.0110604840637065
56,2005,2005-12-31,0,0.0100437838796645
57,1995,1995-12-31,0,0.0368254426491843
57,1996,1996-12-31,0,0.025598631190834
57,1997,1997-12-31,0,0.0343912439839842
57,1998,1998-12-31,0,0.0273077820700886
57,1999,1999-12-31,0,0.0220430281062195
57,2000,2000-12-31,0,0.0213080850465164
57,2001,2001-12-31,0,0.019390927466502
57,2002,2002-12-31,0,0.0160307041463871
57,2003,2003-12-31,0,0.0162169796614912
57,2004,2004-12-31,0,0.0153750856469093
57,2005,2005-12-31,0,0.0138315507209924
58,1995,1995-12-31,0,0
58,1996,1996-12-31,0,0
58,1997,1997-12-31,0,0
58,1998,1998-12-31,0,0
58,1999,1999-12-31,0,0
58,2000,2000-12-31,0,0
58,2001,2001-12-31,0,0
58,2002,2002-12-31,0,0
58,2003,2003-12-31,0,0
58,2004,2004-12-31,0,0
58,2005,2005-12-31,0,0
60,1995,1995-12-31,0,0
60,1996,1996-12-31,0,0
60,1997,1997-12-31,0,0
60,1998,1998-12-31,0,0
60,1999,1999-12-31,0,0
60,2000,2000-12-31,0,0
60,2001,2001-12-31,0,0
60,2002,2002-12-31,0,0
60,2003,2003-12-31,0,0
60,2004,2004-12-31,0,0
60,2005,2005-12-31,0,0
70,1995,1995-12-31,2.64388541741927,3.10401180983813
70,1996,1996-12-31,3.23773527471923,3.59496842859859
70,1997,1997-12-31,2.39825189292122,2.76619581335622
70,1998,1998-12-31,0.989545049400784,1.24246243390407
70,1999,1999-12-31,1.74961933157532,1.95147670533933
70,2000,2000-12-31,3.05812480123876,3.28316338881932
70,2001,2001-12-31,2.09595657385619,2.31227505054048
70,2002,2002-12-31,2.2747593173769,2.46197043014912
70,2003,2003-12-31,3.04402969252392,3.26438112746203
70,2004,2004-12-31,3.85324694115068,4.20578007764731
70,2005,2005-12-31,5.17453961805956,5.69251943884264
80,1995,1995-12-31,0,0.643199510286743
80,1996,1996-12-31,0,0.544170728680585
80,1997,1997-12-31,0,0.526245259235539
80,1998,1998-12-31,0,0.439001617380546
80,1999,1999-12-31,0,0.375090730216734
80,2000,2000-12-31,0,0.274282497426633
80,2001,2001-12-31,0,0.273193392776578
80,2002,2002-12-31,0,0.283094787281947
80,2003,2003-12-31,0,0.274621352433506
80,2004,2004-12-31,0,0.243378905506336
80,2005,2005-12-31,0,0.585668318973842
90,1995,1995-12-31,0,1.56277538566301
90,1996,1996-12-31,0,1.26927456606943
90,1997,1997-12-31,0,1.40851094510788
90,1998,1998-12-31,0,1.07631068040922
90,1999,1999-12-31,0,1.23526453358559
90,2000,2000-12-31,0,1.52140776017007
90,2001,2001-12-31,0,1.37728787354207
90,2002,2002-12-31,0,1.36703302810734
90,2003,2003-12-31,0,1.47943594548906
90,2004,2004-12-31,0,1.41290433587675
90,2005,2005-12-31,0,1.49539531938838
91,1995,1995-12-31,0,3.39644990674435
91,1996,1996-12-31,0,2.64059038275705
91,1997,1997-12-31,0,3.23988136092518
91,1998,1998-12-31,0,2.39164194078795
91,1999,1999-12-31,0,2.17760879829171
91,2000,2000-12-31,0,1.51901316526272
91,2001,2001-12-31,0,1.39053328049514
91,2002,2002-12-31,0,1.39846253101514
91,2003,2003-12-31,0,1.3615575731597
91,2004,2004-12-31,0,1.39039132606459
91,2005,2005-12-31,0,1.46387087486013
92,1995,1995-12-31,0,0.731778987838986
92,1996,1996-12-31,0,0.473532424929562
92,1997,1997-12-31,0,0.750660422698462
92,1998,1998-12-31,0,0.594808299100426
92,1999,1999-12-31,0,0.501911057333967
92,2000,2000-12-31,0,0.446016103772736
92,2001,2001-12-31,0,0.431971622310913
92,2002,2002-12-31,0,0.403807839443547
92,2003,2003-12-31,0,0.391696694902721
92,2004,2004-12-31,0,0.374056154372987
92,2005,2005-12-31,0,0.348752887479829
93,1995,1995-12-31,0,2.02235910303165
93,1996,1996-12-31,0,1.56470814076789
93,1997,1997-12-31,0,1.89619273195407
93,1998,1998-12-31,0,1.5745343497588
93,1999,1999-12-31,0,1.32098171948114
93,2000,2000-12-31,0,1.21635629577403
93,2001,2001-12-31,0,1.14731828121699
93,2002,2002-12-31,0,1.13921468550626
93,2003,2003-12-31,0,1.26784078159049
93,2004,2004-12-31,0,1.27899480927371
93,2005,2005-12-31,0,1.1649805178258
94,1995,1995-12-31,0,2.90238821278651
94,1996,1996-12-31,0,2.57163669594192
94,1997,1997-12-31,0,2.28807060203043
94,1998,1998-12-31,0,1.52019155273444
94,1999,1999-12-31,0,1.15733622414767
94,2000,2000-12-31,0,1.01811708937908
94,2001,2001-12-31,0,1.05486794383811
94,2002,2002-12-31,0,0.95407919033627
94,2003,2003-12-31,0,0.98550414745174
94,2004,2004-12-31,0,0.939443757325438
94,2005,2005-12-31,0,0.971859156880029
95,1995,1995-12-31,0,0.243858603691705
95,1996,1996-12-31,0,0.174362000957134
95,1997,1997-12-31,0,0.199540341720933
95,1998,1998-12-31,0,0.141024567394413
95,1999,1999-12-31,0,0.11957564610872
95,2000,2000-12-31,0,0.114885701595404
95,2001,2001-12-31,0,0.116753021247285
95,2002,2002-12-31,0,0.12258070013524
95,2003,2003-12-31,0,0.140066650582818
95,2004,2004-12-31,0,0.135706246621402
95,2005,2005-12-31,0,0.0972191934056164
100,1995,1995-12-31,0,2.38881592291395
100,1996,1996-12-31,0,3.09221972557204
100,1997,1997-12-31,0,2.52814060557064
100,1998,1998-12-31,0,1.41108099279973
100,1999,1999-12-31,0,3.40071334594154
100,2000,2000-12-31,0,5.08084872077337
100,2001,2001-12-31,0,3.31797793461405
100,2002,2002-12-31,0,3.41014914138556
100,2003,2003-12-31,0,4.19563685439154
100,2004,2004-12-31,0,5.67189093383375
100,2005,2005-12-31,0,6.09577225370065
101,1995,1995-12-31,11.4604360039882,12.0195803065562
101,1996,1996-12-31,18.1727681625307,19.0239654856593
101,1997,1997-12-31,13.5691781040273,14.3026663943947
101,1998,1998-12-31,5.3027223260555,5.95836504879856
101,1999,1999-12-31,9.5617745767934,10.0354243412587
101,2000,2000-12-31,17.7260576267939,18.3712219180643
101,2001,2001-12-31,11.5331639747107,12.2280103819194
101,2002,2002-12-31,14.2444774352273,15.1735887582574
101,2003,2003-12-31,18.0453211444821,19.1872851904558
101,2004,2004-12-31,20.4321248059042,21.8077153868883
101,2005,2005-12-31,23.8102650842349,25.4143557154503
110,1995,1995-12-31,0,24.9369448874061
110,1996,1996-12-31,0,21.7727675175004
110,1997,1997-12-31,0,20.8988384044594
110,1998,1998-12-31,0,16.5871489002432
110,1999,1999-12-31,0,15.7237765056992
110,2000,2000-12-31,0,12.5478741128795
110,2001,2001-12-31,0,12.4673845131097
110,2002,2002-12-31,0,10.5108057362576
110,2003,2003-12-31,0,12.0090739204597
110,2004,2004-12-31,0,13.9507082540651
110,2005,2005-12-31,0,15.238530385223
115,1995,1995-12-31,3.32324210556045,7.91330343273594
115,1996,1996-12-31,3.84495882123754,9.63037213086282
115,1997,1997-12-31,3.69183260213879,8.41278350498362
115,1998,1998-12-31,1.68306846484474,6.06108317905557
115,1999,1999-12-31,4.40015560157836,7.93261381129844
115,2000,2000-12-31,9.06658943051748,13.0545527670071
115,2001,2001-12-31,7.85977114480819,13.7413893614138
115,2002,2002-12-31,5.77123359712406,8.58441715903392
115,2003,2003-12-31,5.62657841649888,7.6475162382866
115,2004,2004-12-31,6.25612002030873,9.27863293186731
115,2005,2005-12-31,8.48330608795465,12.3114726555855
130,1995,1995-12-31,5.12034326770606,6.30378105374934
130,1996,1996-12-31,6.57125041465221,7.70879702568284
130,1997,1997-12-31,5.01181178017482,5.9590442804649
130,1998,1998-12-31,2.06583119882445,2.90230892212377
130,1999,1999-12-31,6.2328781951682,6.58126005447269
130,2000,2000-12-31,14.2089472072279,14.5628463720254
130,2001,2001-12-31,7.70387222387271,7.99775329836832
130,2002,2002-12-31,6.91133982201089,7.16823216289269
130,2003,2003-12-31,7.86685787839947,8.1255223725484
130,2004,2004-12-31,11.8737186054061,12.1369404364801
130,2005,2005-12-31,16.2731259891192,16.5310463978261
135,1995,1995-12-31,0,1.94740584221385
135,1996,1996-12-31,0,1.67326087987334
135,1997,1997-12-31,0,1.79026847619393
135,1998,1998-12-31,0,0.695440425360533
135,1999,1999-12-31,0,1.08502321986647
135,2000,2000-12-31,0,1.89927441688236
135,2001,2001-12-31,0,1.1869986172781
135,2002,2002-12-31,0,1.19230484520941
135,2003,2003-12-31,0,1.49028177151886
135,2004,2004-12-31,0,3.54931177396816
135,2005,2005-12-31,0,5.67283346540316
140,1995,1995-12-31,0,1.18545145726015
140,1996,1996-12-31,0,1.19522773773757
140,1997,1997-12-31,0,1.13401891994497
140,1998,1998-12-31,0,1.13582398127223
140,1999,1999-12-31,0,1.8947419508613
140,2000,2000-12-31,0,2.45233534026124
140,2001,2001-12-31,0,2.47339202607339
140,2002,2002-12-31,0,3.12956849728503
140,2003,2003-12-31,0,3.47402056167559
140,2004,2004-12-31,0,3.69882301482821
140,2005,2005-12-31,0,4.75125966727136
145,1995,1995-12-31,1.47457719707788,2.79829175391018
145,1996,1996-12-31,2.01119637165275,3.28771866994087
145,1997,1997-12-31,1.48810542720009,3.00527645277313
145,1998,1998-12-31,0.682877501732518,1.51330089873655
145,1999,1999-12-31,1.27646044545575,1.94622019362254
145,2000,2000-12-31,2.47326964350119,3.61321409038131
145,2001,2001-12-31,2.03073282167579,3.49908677007417
145,2002,2002-12-31,2.30390129429737,3.90500952290063
145,2003,2003-12-31,2.96985999680701,4.88287213259387
145,2004,2004-12-31,4.36275706834052,7.54705705471357
145,2005,2005-12-31,6.73558521633143,12.2850069581281
150,1995,1995-12-31,0,2.63965825040515
150,1996,1996-12-31,0,2.22608402333079
150,1997,1997-12-31,0,2.01417233718201
150,1998,1998-12-31,0,1.95006098759305
150,1999,1999-12-31,0,1.85123648304016
150,2000,2000-12-31,0,1.57522008745842
150,2001,2001-12-31,0,1.78237808694576
150,2002,2002-12-31,0,2.34367741676324
150,2003,2003-12-31,0,2.49896555994851
150,2004,2004-12-31,0,1.96426520761176
150,2005,2005-12-31,0,1.92409883732532
155,1995,1995-12-31,0,8.24059210224731
155,1996,1996-12-31,0,6.75107143257494
155,1997,1997-12-31,0,6.71603068897997
155,1998,1998-12-31,0,4.91484590134325
155,1999,1999-12-31,0,5.83907925652065
155,2000,2000-12-31,0,6.94239484427896
155,2001,2001-12-31,0,6.51331103559671
155,2002,2002-12-31,0,6.58700788533783
155,2003,2003-12-31,0,7.41062722752595
155,2004,2004-12-31,0,11.9014993395808
155,2005,2005-12-31,0,13.173858939455
160,1995,1995-12-31,0,1.06496747945314
160,1996,1996-12-31,0,1.44677018328137
160,1997,1997-12-31,0,1.23039681761709
160,1998,1998-12-31,0,0.629029102339519
160,1999,1999-12-31,0,1.12552802221856
160,2000,2000-12-31,0,2.10066834735884
160,2001,2001-12-31,0,1.70090880097113
160,2002,2002-12-31,0,4.82861423618247
160,2003,2003-12-31,0,4.27993910386693
160,2004,2004-12-31,0,4.46614087285224
160,2005,2005-12-31,0,5.44464404624284
165,1995,1995-12-31,0,0.448525662549415
165,1996,1996-12-31,0,0.381451081174631
165,1997,1997-12-31,0,0.382822822530907
165,1998,1998-12-31,0,0.321854470200898
165,1999,1999-12-31,0,0.286900419979631
165,2000,2000-12-31,0,0.175880363125626
165,2001,2001-12-31,0,0.210794259615343
165,2002,2002-12-31,0,0.452691168798753
165,2003,2003-12-31,0,0.627569045606787
165,2004,2004-12-31,0,0.759726521999568
165,2005,2005-12-31,0,0.756702954153863
200,1995,1995-12-31,0,0.594257914749088
200,1996,1996-12-31,0,0.774295306582087
200,1997,1997-12-31,0,0.575742012536546
200,1998,1998-12-31,0,0.161083203566567
200,1999,1999-12-31,0,0.449605636186484
200,2000,2000-12-31,0,1.04241108013764
200,2001,2001-12-31,0,0.935442020446051
200,2002,2002-12-31,0,0.804332979178782
200,2003,2003-12-31,0,0.764664213344385
200,2004,2004-12-31,0,0.738947654655624
200,2005,2005-12-31,0,0.916854558644356
205,1995,1995-12-31,0,0.123174701201098
205,1996,1996-12-31,0,0.135076996739183
205,1997,1997-12-31,0,0.0996786261348685
205,1998,1998-12-31,0,0.0531882618161672
205,1999,1999-12-31,0,0.0405813831683319
205,2000,2000-12-31,0,0.0610468330078403
205,2001,2001-12-31,0,0.0597753616668219
205,2002,2002-12-31,0,0.0498951637158103
205,2003,2003-12-31,0,0.0373820555334955
205,2004,2004-12-31,0,0.040329531126919
205,2005,2005-12-31,0,0.0379658023442259
210,1995,1995-12-31,0,0.373372836771373
210,1996,1996-12-31,0,0.491823210151777
210,1997,1997-12-31,0,0.461319119537301
210,1998,1998-12-31,0,0.199041879140025
210,1999,1999-12-31,0,0.167761872091953
210,2000,2000-12-31,0,0.499582349695375
210,2001,2001-12-31,0,0.857785086022816
210,2002,2002-12-31,0,0.603330586974793
210,2003,2003-12-31,0,0.529948262272773
210,2004,2004-12-31,0,0.498626927683673
210,2005,2005-12-31,0,0.590086881408832
211,1995,1995-12-31,0,0.0209834005947112
211,1996,1996-12-31,0,0.0224033151702809
211,1997,1997-12-31,0,0.0201796731898538
211,1998,1998-12-31,0,0.0231575789986101
211,1999,1999-12-31,0,0.022599240701163
211,2000,2000-12-31,0,0.0245084472412423
211,2001,2001-12-31,0,0.0209002976583255
211,2002,2002-12-31,0,0.0235961302534138
211,2003,2003-12-31,0,0.0216301968168661
211,2004,2004-12-31,0,0.0157829963811928
211,2005,2005-12-31,0,0.0155990067054867
212,1995,1995-12-31,0,0.0182699497292782
212,1996,1996-12-31,0,0.0187034393922231
212,1997,1997-12-31,0,0.0164389040117392
212,1998,1998-12-31,0,0.0181717345100995
212,1999,1999-12-31,0,0.0178365977093899
212,2000,2000-12-31,0,0.0194528466667638
212,2001,2001-12-31,0,0.0196635716049794
212,2002,2002-12-31,0,0.0183721341216166
212,2003,2003-12-31,0,0.0152791540239236
212,2004,2004-12-31,0,0.0126306383687168
212,2005,2005-12-31,0,0.00967305416289413
220,1995,1995-12-31,0,0.0651379793809242
220,1996,1996-12-31,0,0.066880929509222
220,1997,1997-12-31,0,0.0585602762625608
220,1998,1998-12-31,0,0.0433874844752265
220,1999,1999-12-31,0,0.0436156115497778
220,2000,2000-12-31,0,0.0678507684004491
220,2001,2001-12-31,0,0.0607076910739062
220,2002,2002-12-31,0,0.0546992365750252
220,2003,2003-12-31,0,0.0491105107483613
220,2004,2004-12-31,0,0.0390800846374232
220,2005,2005-12-31,0,0.0430563241548697
221,1995,1995-12-31,0,0
221,1996,1996-12-31,0,0
221,1997,1997-12-31,0,0
221,1998,1998-12-31,0,0
221,1999,1999-12-31,0,0
221,2000,2000-12-31,0,0
221,2001,2001-12-31,0,0
221,2002,2002-12-31,0,0
221,2003,2003-12-31,0,0
221,2004,2004-12-31,0,0
221,2005,2005-12-31,0,0
223,1995,1995-12-31,0,0.0101763035985898
223,1996,1996-12-31,0,0.00727531598368538
223,1997,1997-12-31,0,0.0065714066909647
223,1998,1998-12-31,0,0.00569133630692788
223,1999,1999-12-31,0,0.00200898229440723
223,2000,2000-12-31,0,0.00936390166792349
223,2001,2001-12-31,0,0.00843356599879145
223,2002,2002-12-31,0,0.00940294319737295
223,2003,2003-12-31,0,0.00882996396737061
223,2004,2004-12-31,0,0.00679943921552086
223,2005,2005-12-31,0,0.00660135333575374
225,1995,1995-12-31,0,0.0199714788247529
225,1996,1996-12-31,0,0.0189948548158158
225,1997,1997-12-31,0,0.0200597763899646
225,1998,1998-12-31,0,0.0181118316985342
225,1999,1999-12-31,0,0.0174813344125126
225,2000,2000-12-31,0,0.0348817853474893
225,2001,2001-12-31,0,0.0205992531287814
225,2002,2002-12-31,0,0.0179621028256401
225,2003,2003-12-31,0,0.018475550011695
225,2004,2004-12-31,0,0.01413966221825
225,2005,2005-12-31,0,0.0146610565467253
230,1995,1995-12-31,0,0.0590350572360205
230,1996,1996-12-31,0,0.0543040699079837
230,1997,1997-12-31,0,0.045648354304803
230,1998,1998-12-31,0,0.0379816400474481
230,1999,1999-12-31,0,0.0351372134369177
230,2000,2000-12-31,0,0.0430596434787232
230,2001,2001-12-31,0,0.0553600424490984
230,2002,2002-12-31,0,0.0448267035741682
230,2003,2003-12-31,0,0.0376493646354322
230,2004,2004-12-31,0,0.048327306500799
230,2005,2005-12-31,0,0.0402819490495665
232,1995,1995-12-31,0,0
232,1996,1996-12-31,0,0
232,1997,1997-12-31,0,0
232,1998,1998-12-31,0,0
232,1999,1999-12-31,0,0
232,2000,2000-12-31,0,0
232,2001,2001-12-31,0,0
232,2002,2002-12-31,0,0
232,2003,2003-12-31,0,0
232,2004,2004-12-31,0,0
232,2005,2005-12-31,0,0
235,1995,1995-12-31,0,0.209902269759024
235,1996,1996-12-31,0,0.14304875199563
235,1997,1997-12-31,0,0.124713357530218
235,1998,1998-12-31,0,0.10586767411226
235,1999,1999-12-31,0,0.105383433213461
235,2000,2000-12-31,0,0.149322662776542
235,2001,2001-12-31,0,0.114785258346042
235,2002,2002-12-31,0,0.114250496284715
235,2003,2003-12-31,0,0.112077880767145
235,2004,2004-12-31,0,0.121488720190233
235,2005,2005-12-31,0,0.150145034655981
260,1995,1995-12-31,0,0.0655537663806614
260,1996,1996-12-31,0,0.070455822949348
260,1997,1997-12-31,0,0.0670551777781347
260,1998,1998-12-31,0,0.0512715411468574
260,1999,1999-12-31,0,0.0460699580845263
260,2000,2000-12-31,0,0.0960112073474939
260,2001,2001-12-31,0,0.126087070111678
260,2002,2002-12-31,0,0.0979191534253369
260,2003,2003-12-31,0,0.0943076562354638
260,2004,2004-12-31,0,0.13841357865853
260,2005,2005-12-31,0,0.146946561347963
290,1995,1995-12-31,0,1.13279422378785
290,1996,1996-12-31,0,0.855663245220987
290,1997,1997-12-31,0,0.800713192633795
290,1998,1998-12-31,0,0.490628969924985
290,1999,1999-12-31,0,0.427114391360925
290,2000,2000-12-31,0,0.641219758000337
290,2001,2001-12-31,0,0.873853151172788
290,2002,2002-12-31,0,0.601716869899525
